grams,yardage,yarn_weight_wpi,ratio
100.0,231.0,11,2.31
70.0,140.0,8,2.0
100.0,180.0,8,1.8
100.0,160.0,7,1.6
100.0,200.0,11,2.0
100.0,438.0,14,4.38
100.0,330.0,14,3.3
100.0,384.0,14,3.84
100.0,181.0,8,1.81
25.0,124.0,14,4.96
100.0,71.0,7,0.71
100.0,225.0,11,2.25
50.0,120.0,7,2.4
100.0,437.0,14,4.37
100.0,218.0,11,2.18
100.0,208.0,11,2.08
28.0,94.0,14,3.357142857142857
100.0,246.0,11,2.46
100.0,231.0,11,2.31
100.0,231.0,11,2.31
100.0,435.0,14,4.35
147.0,547.0,14,3.7210884353741496
100.0,218.0,9,2.18
100.0,306.0,12,3.06
110.0,217.0,11,1.9727272727272727
50.0,109.0,8,2.18
100.0,446.0,14,4.46
50.0,132.0,11,2.64
50.0,82.0,8,1.64
50.0,190.0,12,3.8
30.0,112.0,14,3.7333333333333334
142.0,350.0,11,2.464788732394366
50.0,125.0,8,2.5
25.0,98.0,12,3.92
100.0,219.0,11,2.19
100.0,285.0,12,2.85
100.0,437.0,14,4.37
113.0,250.0,9,2.2123893805309733
50.0,98.0,11,1.96
50.0,87.0,9,1.74
100.0,240.0,9,2.4
100.0,230.0,9,2.3
50.0,95.0,8,1.9
35.0,145.0,14,4.142857142857143
50.0,120.0,9,2.4
100.0,438.0,14,4.38
50.0,197.0,14,3.94
114.0,217.0,9,1.9035087719298245
100.0,346.0,14,3.46
113.0,376.0,12,3.327433628318584
100.0,438.0,14,4.38
50.0,107.0,9,2.14
57.0,220.0,12,3.8596491228070176
100.0,240.0,11,2.4
100.0,232.0,11,2.32
100.0,437.0,14,4.37
100.0,210.0,8,2.1
100.0,437.0,14,4.37
100.0,317.0,14,3.17
50.0,115.0,11,2.3
150.0,656.0,14,4.373333333333333
100.0,438.0,14,4.38
50.0,104.0,8,2.08
100.0,330.0,12,3.3
100.0,219.0,9,2.19
120.0,400.0,14,3.3333333333333335
100.0,400.0,14,4.0
100.0,435.0,14,4.35
100.0,437.0,14,4.37
100.0,400.0,14,4.0
100.0,437.0,14,4.37
100.0,435.0,14,4.35
100.0,219.0,9,2.19
100.0,437.0,14,4.37
100.0,273.0,11,2.73
50.0,109.0,9,2.18
113.0,250.0,8,2.2123893805309733
100.0,253.0,11,2.53
100.0,437.0,14,4.37
100.0,437.0,14,4.37
100.0,382.0,14,3.82
50.0,153.0,9,3.06
100.0,400.0,14,4.0
125.0,250.0,8,2.0
113.0,183.0,8,1.6194690265486726
100.0,420.0,14,4.2
113.0,400.0,14,3.5398230088495577
100.0,215.0,8,2.15
50.0,131.0,11,2.62
40.0,100.0,11,2.5
100.0,400.0,14,4.0
100.0,375.0,12,3.75
50.0,181.0,11,3.62
50.0,148.0,11,2.96
100.0,273.0,11,2.73
50.0,75.0,8,1.5
25.0,98.0,11,3.92
50.0,133.0,11,2.66
50.0,246.0,14,4.92
50.0,142.0,11,2.84
50.0,109.0,8,2.18
100.0,427.0,14,4.27
100.0,106.0,7,1.06
100.0,400.0,14,4.0
100.0,434.0,14,4.34
100.0,437.0,14,4.37
50.0,98.0,8,1.96
100.0,437.0,14,4.37
115.0,400.0,14,3.4782608695652173
250.0,1154.0,14,4.616
100.0,210.0,11,2.1
50.0,74.0,7,1.48
500.0,1914.0,11,3.828
100.0,430.0,14,4.3
100.0,438.0,14,4.38
100.0,435.0,14,4.35
100.0,437.0,14,4.37
100.0,284.0,11,2.84
100.0,257.0,9,2.57
100.0,109.0,7,1.09
100.0,339.0,12,3.39
100.0,273.0,11,2.73
300.0,633.0,8,2.11
100.0,370.0,14,3.7
400.0,875.0,8,2.1875
100.0,136.0,7,1.36
50.0,137.0,11,2.74
100.0,459.0,14,4.59
100.0,437.0,14,4.37
100.0,437.0,14,4.37
50.0,137.0,11,2.74
114.0,450.0,14,3.9473684210526314
100.0,328.0,12,3.28
265.0,1200.0,14,4.528301886792453
150.0,492.0,12,3.28
200.0,590.0,12,2.95
36.0,100.0,12,2.7777777777777777
100.0,181.0,8,1.81
100.0,437.0,14,4.37
50.0,230.0,14,4.6
150.0,661.0,14,4.406666666666666
50.0,190.0,9,3.8
115.0,405.0,14,3.5217391304347827
114.0,426.0,14,3.736842105263158
50.0,109.0,11,2.18
100.0,230.0,11,2.3
100.0,437.0,14,4.37
100.0,200.0,9,2.0
100.0,231.0,11,2.31
100.0,438.0,14,4.38
100.0,180.0,8,1.8
100.0,142.0,7,1.42
50.0,142.0,12,2.84
100.0,437.0,14,4.37
100.0,165.0,12,1.65
50.0,175.0,12,3.5
115.0,250.0,11,2.1739130434782608
50.0,107.0,9,2.14
50.0,125.0,9,2.5
50.0,93.0,9,1.86
100.0,219.0,11,2.19
50.0,164.0,12,3.28
50.0,153.0,11,3.06
40.0,109.0,9,2.725
25.0,87.0,11,3.48
113.0,200.0,8,1.7699115044247788
50.0,109.0,9,2.18
50.0,115.0,12,2.3
100.0,412.0,14,4.12
100.0,250.0,11,2.5
50.0,200.0,14,4.0
50.0,98.0,9,1.96
115.0,420.0,14,3.652173913043478
119.0,110.0,9,0.9243697478991597
55.0,200.0,14,3.6363636363636362
113.0,250.0,14,2.2123893805309733
25.0,109.0,12,4.36
454.0,950.0,12,2.092511013215859
227.0,560.0,9,2.4669603524229076
100.0,240.0,11,2.4
112.0,250.0,9,2.232142857142857
114.0,435.0,14,3.8157894736842106
100.0,164.0,8,1.64
50.0,123.0,14,2.46
114.0,210.0,8,1.8421052631578947
115.0,407.0,14,3.5391304347826087
50.0,120.0,11,2.4
50.0,153.0,11,3.06
50.0,122.0,11,2.44
100.0,399.0,14,3.99
50.0,96.0,11,1.92
100.0,190.0,8,1.9
50.0,118.0,9,2.36
100.0,416.0,14,4.16
100.0,383.0,14,3.83
100.0,175.0,7,1.75
40.0,116.0,9,2.9
454.0,1260.0,12,2.7753303964757707
100.0,219.0,11,2.19
100.0,400.0,14,4.0
100.0,450.0,14,4.5
100.0,252.0,11,2.52
113.0,420.0,14,3.7168141592920354
100.0,437.0,14,4.37
100.0,224.0,11,2.24
100.0,185.0,11,1.85
100.0,220.0,8,2.2
50.0,198.0,14,3.96
50.0,82.0,9,1.64
100.0,131.0,7,1.31
115.0,378.0,14,3.2869565217391306
100.0,436.0,14,4.36
100.0,370.0,14,3.7
25.0,230.0,11,9.2
100.0,470.0,14,4.7
100.0,437.0,14,4.37
120.0,525.0,14,4.375
50.0,120.0,11,2.4
150.0,317.0,8,2.1133333333333333
100.0,437.0,14,4.37
100.0,437.0,14,4.37
70.0,218.0,12,3.1142857142857143
50.0,229.0,14,4.58
100.0,437.0,14,4.37
100.0,246.0,11,2.46
50.0,224.0,14,4.48
150.0,600.0,14,4.0
57.0,215.0,14,3.7719298245614037
100.0,400.0,14,4.0
100.0,420.0,14,4.2
100.0,437.0,14,4.37
50.0,191.0,11,3.82
113.0,435.0,14,3.849557522123894
150.0,394.0,11,2.6266666666666665
115.0,250.0,11,2.1739130434782608
113.0,420.0,14,3.7168141592920354
50.0,137.0,11,2.74
100.0,181.0,8,1.81
227.0,325.0,8,1.4317180616740088
100.0,198.0,8,1.98
50.0,60.0,7,1.2
50.0,273.0,14,5.46
50.0,218.0,14,4.36
50.0,120.0,14,2.4
50.0,90.0,8,1.8
100.0,197.0,8,1.97
100.0,437.0,14,4.37
100.0,120.0,7,1.2
50.0,109.0,11,2.18
50.0,137.0,11,2.74
100.0,394.0,14,3.94
100.0,437.0,14,4.37
100.0,273.0,11,2.73
100.0,220.0,9,2.2
100.0,246.0,11,2.46
100.0,262.0,12,2.62
100.0,250.0,11,2.5
90.0,90.0,7,1.0
50.0,164.0,12,3.28
50.0,130.0,11,2.6
115.0,356.0,12,3.0956521739130434
50.0,70.0,8,1.4
50.0,98.0,8,1.96
128.0,370.0,12,2.890625
50.0,87.0,7,1.74
100.0,212.0,8,2.12
114.0,430.0,14,3.7719298245614037
50.0,250.0,14,5.0
50.0,92.0,8,1.84
50.0,132.0,9,2.64
40.0,85.0,8,2.125
114.0,400.0,14,3.508771929824561
50.0,100.0,7,2.0
100.0,400.0,14,4.0
227.0,560.0,11,2.4669603524229076
113.0,204.0,8,1.8053097345132743
227.0,305.0,7,1.3436123348017621
50.0,74.0,7,1.48
50.0,93.0,8,1.86
100.0,250.0,11,2.5
50.0,136.0,8,2.72
100.0,400.0,14,4.0
50.0,112.0,11,2.24
100.0,262.0,8,2.62
227.0,420.0,8,1.8502202643171806
50.0,71.0,7,1.42
100.0,385.0,14,3.85
50.0,191.0,11,3.82
50.0,114.0,8,2.28
57.0,175.0,12,3.0701754385964914
100.0,328.0,12,3.28
100.0,399.0,14,3.99
50.0,109.0,8,2.18
100.0,220.0,9,2.2
100.0,418.0,14,4.18
50.0,114.0,11,2.28
56.0,170.0,11,3.0357142857142856
100.0,547.0,12,5.47
50.0,174.0,11,3.48
25.0,77.0,12,3.08
50.0,120.0,7,2.4
50.0,120.0,11,2.4
100.0,400.0,14,4.0
115.0,407.0,14,3.5391304347826087
50.0,109.0,9,2.18
100.0,219.0,9,2.19
100.0,284.0,12,2.84
50.0,137.0,11,2.74
100.0,400.0,14,4.0
150.0,410.0,12,2.7333333333333334
113.0,420.0,14,3.7168141592920354
100.0,284.0,11,2.84
50.0,87.0,7,1.74
50.0,94.0,9,1.88
453.0,990.0,7,2.185430463576159
100.0,262.0,12,2.62
50.0,104.0,8,2.08
50.0,158.0,7,3.16
50.0,86.0,7,1.72
50.0,100.0,14,2.0
119.0,230.0,11,1.9327731092436975
50.0,116.0,11,2.32
500.0,1370.0,11,2.74
100.0,186.0,7,1.86
120.0,525.0,14,4.375
141.0,230.0,7,1.6312056737588652
100.0,275.0,12,2.75
50.0,136.0,11,2.72
100.0,219.0,9,2.19
100.0,325.0,12,3.25
50.0,164.0,12,3.28
100.0,218.0,9,2.18
100.0,219.0,8,2.19
100.0,361.0,12,3.61
50.0,110.0,9,2.2
30.0,115.0,12,3.8333333333333335
50.0,154.0,9,3.08
100.0,285.0,8,2.85
50.0,65.0,7,1.3
50.0,200.0,14,4.0
50.0,110.0,8,2.2
30.0,79.0,7,2.6333333333333333
100.0,202.0,8,2.02
50.0,110.0,9,2.2
40.0,82.0,11,2.05
100.0,400.0,14,4.0
96.0,200.0,9,2.0833333333333335
100.0,120.0,7,1.2
113.0,420.0,14,3.7168141592920354
454.0,1272.0,11,2.801762114537445
50.0,129.0,12,2.58
115.0,400.0,14,3.4782608695652173
100.0,109.0,7,1.09
100.0,185.0,8,1.85
100.0,438.0,14,4.38
100.0,202.0,11,2.02
50.0,79.0,7,1.58
50.0,100.0,8,2.0
100.0,410.0,14,4.1
50.0,230.0,14,4.6
50.0,75.0,9,1.5
113.0,378.0,11,3.3451327433628317
227.0,840.0,14,3.700440528634361
50.0,165.0,8,3.3
50.0,76.0,8,1.52
50.0,88.0,8,1.76
50.0,87.0,8,1.74
100.0,264.0,8,2.64
50.0,97.0,8,1.94
50.0,207.0,11,4.14
50.0,137.0,12,2.74
100.0,140.0,8,1.4
100.0,240.0,11,2.4
114.0,188.0,8,1.6491228070175439
50.0,100.0,9,2.0
113.0,193.0,8,1.7079646017699115
50.0,104.0,11,2.08
100.0,109.0,9,1.09
50.0,110.0,9,2.2
50.0,93.0,8,1.86
50.0,74.0,7,1.48
150.0,306.0,8,2.04
100.0,345.0,14,3.45
40.0,118.0,12,2.95
115.0,420.0,14,3.652173913043478
40.0,77.0,8,1.925
100.0,210.0,9,2.1
40.0,157.0,8,3.925
50.0,93.0,11,1.86
100.0,252.0,14,2.52
100.0,109.0,7,1.09
50.0,93.0,7,1.86
25.0,137.0,14,5.48
40.0,98.0,11,2.45
50.0,98.0,8,1.96
50.0,109.0,9,2.18
100.0,256.0,11,2.56
50.0,54.0,7,1.08
113.0,275.0,9,2.433628318584071
40.0,131.0,8,3.275
50.0,99.0,8,1.98
110.0,275.0,14,2.5
114.0,380.0,14,3.3333333333333335
100.0,230.0,8,2.3
50.0,143.0,11,2.86
500.0,1695.0,11,3.39
100.0,158.0,8,1.58
40.0,131.0,9,3.275
50.0,220.0,12,4.4
40.0,85.0,9,2.125
50.0,208.0,12,4.16
50.0,92.0,8,1.84
100.0,290.0,12,2.9
113.0,280.0,9,2.47787610619469
100.0,355.0,11,3.55
100.0,437.0,14,4.37
25.0,113.0,14,4.52
50.0,140.0,11,2.8
56.0,165.0,12,2.9464285714285716
500.0,1094.0,7,2.188
50.0,111.0,8,2.22
50.0,93.0,9,1.86
100.0,180.0,7,1.8
50.0,213.0,11,4.26
25.0,117.0,14,4.68
50.0,164.0,11,3.28
100.0,151.0,7,1.51
25.0,150.0,14,6.0
50.0,89.0,8,1.78
100.0,427.0,14,4.27
50.0,109.0,11,2.18
100.0,375.0,12,3.75
115.0,180.0,8,1.565217391304348
50.0,230.0,14,4.6
100.0,150.0,8,1.5
100.0,250.0,11,2.5
50.0,153.0,12,3.06
121.0,116.0,8,0.9586776859504132
100.0,420.0,14,4.2
50.0,60.0,7,1.2
100.0,547.0,14,5.47
50.0,182.0,12,3.64
100.0,400.0,14,4.0
100.0,284.0,8,2.84
100.0,437.0,14,4.37
50.0,98.0,9,1.96
50.0,235.0,12,4.7
50.0,175.0,7,3.5
100.0,383.0,11,3.83
50.0,120.0,11,2.4
50.0,109.0,7,2.18
1000.0,4155.0,14,4.155
228.0,250.0,7,1.0964912280701755
100.0,383.0,11,3.83
50.0,186.0,14,3.72
50.0,109.0,11,2.18
50.0,219.0,14,4.38
100.0,175.0,11,1.75
100.0,255.0,11,2.55
100.0,218.0,8,2.18
142.0,326.0,8,2.295774647887324
60.0,140.0,9,2.3333333333333335
50.0,109.0,11,2.18
50.0,87.0,11,1.74
100.0,437.0,14,4.37
100.0,437.0,14,4.37
50.0,60.0,7,1.2
50.0,229.0,14,4.58
100.0,400.0,14,4.0
50.0,100.0,8,2.0
100.0,290.0,11,2.9
40.0,131.0,11,3.275
100.0,328.0,11,3.28
100.0,437.0,14,4.37
100.0,437.0,14,4.37
100.0,400.0,14,4.0
100.0,656.0,14,6.56
50.0,153.0,14,3.06
50.0,66.0,7,1.32
200.0,465.0,8,2.325
100.0,240.0,11,2.4
50.0,183.0,14,3.66
100.0,208.0,8,2.08
150.0,710.0,14,4.733333333333333
100.0,420.0,14,4.2
100.0,284.0,12,2.84
100.0,273.0,11,2.73
100.0,219.0,11,2.19
100.0,306.0,12,3.06
50.0,202.0,11,4.04
50.0,98.0,9,1.96
100.0,465.0,11,4.65
50.0,55.0,7,1.1
50.0,119.0,7,2.38
50.0,120.0,12,2.4
50.0,191.0,11,3.82
50.0,50.0,7,1.0
100.0,437.0,14,4.37
50.0,137.0,12,2.74
50.0,131.0,11,2.62
100.0,430.0,14,4.3
50.0,120.0,7,2.4
50.0,75.0,9,1.5
50.0,137.0,11,2.74
100.0,89.0,7,0.89
50.0,137.0,11,2.74
50.0,55.0,7,1.1
100.0,284.0,11,2.84
20.0,98.0,9,4.9
50.0,113.0,11,2.26
100.0,440.0,14,4.4
50.0,162.0,14,3.24
100.0,160.0,7,1.6
50.0,131.0,12,2.62
100.0,218.0,9,2.18
100.0,400.0,14,4.0
50.0,65.0,9,1.3
50.0,191.0,12,3.82
100.0,241.0,11,2.41
50.0,220.0,14,4.4
50.0,80.0,8,1.6
50.0,83.0,8,1.66
50.0,77.0,7,1.54
50.0,150.0,11,3.0
50.0,93.0,9,1.86
50.0,98.0,8,1.96
49.0,97.0,11,1.9795918367346939
50.0,98.0,7,1.96
50.0,44.0,7,0.88
100.0,165.0,7,1.65
100.0,218.0,9,2.18
50.0,98.0,7,1.96
50.0,93.0,8,1.86
50.0,120.0,9,2.4
50.0,104.0,8,2.08
100.0,197.0,8,1.97
50.0,66.0,8,1.32
115.0,435.0,14,3.782608695652174
228.0,285.0,9,1.25
50.0,71.0,7,1.42
50.0,98.0,11,1.96
40.0,122.0,12,3.05
50.0,90.0,8,1.8
50.0,122.0,8,2.44
50.0,136.0,12,2.72
100.0,410.0,14,4.1
50.0,126.0,7,2.52
50.0,99.0,8,1.98
50.0,66.0,7,1.32
453.0,800.0,7,1.7660044150110374
29.0,200.0,14,6.896551724137931
50.0,122.0,8,2.44
50.0,85.0,7,1.7
50.0,110.0,8,2.2
50.0,118.0,9,2.36
114.0,180.0,8,1.5789473684210527
50.0,51.0,7,1.02
453.0,630.0,7,1.390728476821192
100.0,290.0,9,2.9
50.0,153.0,8,3.06
40.0,137.0,11,3.425
50.0,199.0,14,3.98
100.0,186.0,9,1.86
50.0,20.0,7,0.4
100.0,400.0,14,4.0
100.0,279.0,11,2.79
50.0,103.0,8,2.06
100.0,365.0,14,3.65
50.0,65.0,7,1.3
140.0,245.0,11,1.75
50.0,79.0,7,1.58
50.0,85.0,8,1.7
400.0,1190.0,11,2.975
50.0,251.0,14,5.02
50.0,178.0,11,3.56
50.0,120.0,8,2.4
50.0,154.0,14,3.08
50.0,93.0,7,1.86
50.0,112.0,12,2.24
50.0,184.0,12,3.68
100.0,383.0,14,3.83
50.0,60.0,7,1.2
112.0,200.0,9,1.7857142857142858
150.0,461.0,12,3.0733333333333333
50.0,109.0,8,2.18
50.0,185.0,12,3.7
83.0,253.0,12,3.0481927710843375
57.0,210.0,12,3.6842105263157894
100.0,200.0,9,2.0
25.0,109.0,14,4.36
50.0,136.0,12,2.72
50.0,136.0,11,2.72
56.0,290.0,14,5.178571428571429
50.0,126.0,11,2.52
50.0,165.0,12,3.3
50.0,43.0,7,0.86
25.0,50.0,8,2.0
50.0,110.0,8,2.2
50.0,118.0,8,2.36
100.0,250.0,9,2.5
50.0,84.0,8,1.68
57.0,100.0,9,1.7543859649122806
25.0,123.0,14,4.92
50.0,229.0,11,4.58
50.0,60.0,7,1.2
50.0,104.0,7,2.08
43.0,193.0,9,4.488372093023256
50.0,185.0,11,3.7
100.0,287.0,12,2.87
50.0,103.0,8,2.06
100.0,130.0,7,1.3
50.0,198.0,14,3.96
100.0,218.0,9,2.18
50.0,147.0,8,2.94
106.0,219.0,9,2.0660377358490565
50.0,137.0,14,2.74
100.0,273.0,11,2.73
50.0,164.0,11,3.28
100.0,231.0,11,2.31
100.0,218.0,9,2.18
50.0,191.0,12,3.82
40.0,148.0,12,3.7
40.0,125.0,12,3.125
100.0,172.0,11,1.72
40.0,80.0,7,2.0
100.0,98.0,7,0.98
100.0,437.0,14,4.37
50.0,137.0,14,2.74
50.0,208.0,14,4.16
50.0,153.0,11,3.06
50.0,219.0,11,4.38
100.0,304.0,11,3.04
25.0,144.0,7,5.76
150.0,221.0,7,1.4733333333333334
150.0,490.0,11,3.2666666666666666
50.0,98.0,7,1.96
50.0,137.0,8,2.74
50.0,93.0,7,1.86
25.0,54.0,11,2.16
50.0,219.0,14,4.38
50.0,71.0,7,1.42
50.0,125.0,11,2.5
150.0,372.0,11,2.48
100.0,383.0,12,3.83
300.0,393.0,7,1.31
100.0,437.0,14,4.37
50.0,71.0,7,1.42
200.0,416.0,7,2.08
50.0,82.0,7,1.64
100.0,380.0,14,3.8
99.0,235.0,9,2.3737373737373737
50.0,120.0,11,2.4
50.0,87.0,9,1.74
50.0,164.0,12,3.28
50.0,109.0,8,2.18
100.0,459.0,14,4.59
50.0,197.0,11,3.94
100.0,394.0,12,3.94
25.0,125.0,14,5.0
350.0,869.0,8,2.4828571428571427
85.0,210.0,9,2.4705882352941178
50.0,135.0,9,2.7
50.0,147.0,9,2.94
100.0,420.0,14,4.2
87.0,130.0,8,1.4942528735632183
50.0,197.0,14,3.94
100.0,437.0,14,4.37
50.0,98.0,8,1.96
50.0,148.0,12,2.96
100.0,140.0,8,1.4
100.0,437.0,14,4.37
120.0,425.0,14,3.5416666666666665
25.0,98.0,12,3.92
50.0,119.0,9,2.38
100.0,271.0,12,2.71
100.0,197.0,8,1.97
113.0,153.0,7,1.3539823008849559
115.0,200.0,8,1.7391304347826086
100.0,245.0,11,2.45
100.0,328.0,12,3.28
100.0,399.0,14,3.99
50.0,120.0,8,2.4
50.0,186.0,14,3.72
100.0,357.0,14,3.57
400.0,716.0,8,1.79
227.0,420.0,8,1.8502202643171806
40.0,105.0,9,2.625
50.0,88.0,8,1.76
50.0,220.0,14,4.4
100.0,437.0,14,4.37
50.0,105.0,11,2.1
50.0,109.0,9,2.18
25.0,43.0,11,1.72
100.0,246.0,11,2.46
100.0,393.0,14,3.93
50.0,224.0,14,4.48
100.0,459.0,14,4.59
110.0,375.0,14,3.409090909090909
100.0,437.0,14,4.37
50.0,82.0,8,1.64
100.0,459.0,14,4.59
50.0,150.0,11,3.0
100.0,231.0,11,2.31
100.0,218.0,9,2.18
100.0,245.0,11,2.45
15.0,71.0,14,4.733333333333333
100.0,437.0,14,4.37
100.0,246.0,11,2.46
100.0,396.0,11,3.96
100.0,175.0,8,1.75
100.0,231.0,11,2.31
50.0,115.0,11,2.3
50.0,43.0,8,0.86
100.0,437.0,14,4.37
100.0,400.0,14,4.0
25.0,117.0,14,4.68
50.0,82.0,9,1.64
113.0,434.0,14,3.84070796460177
100.0,218.0,11,2.18
25.0,80.0,7,3.2
100.0,459.0,14,4.59
100.0,465.0,14,4.65
100.0,131.0,7,1.31
100.0,437.0,14,4.37
100.0,328.0,8,3.28
142.0,430.0,14,3.028169014084507
100.0,220.0,9,2.2
100.0,437.0,14,4.37
50.0,220.0,11,4.4
50.0,120.0,9,2.4
100.0,220.0,9,2.2
50.0,109.0,11,2.18
113.0,270.0,11,2.3893805309734515
100.0,182.0,8,1.82
100.0,218.0,9,2.18
25.0,76.0,11,3.04
10.0,47.0,12,4.7
113.0,200.0,7,1.7699115044247788
50.0,80.0,8,1.6
100.0,166.0,8,1.66
100.0,136.0,7,1.36
100.0,250.0,11,2.5
100.0,183.0,8,1.83
100.0,430.0,12,4.3
100.0,400.0,14,4.0
100.0,217.0,9,2.17
100.0,325.0,12,3.25
115.0,200.0,8,1.7391304347826086
100.0,262.0,11,2.62
100.0,460.0,14,4.6
100.0,437.0,14,4.37
100.0,420.0,14,4.2
50.0,187.0,14,3.74
113.0,333.0,9,2.9469026548672566
50.0,98.0,7,1.96
50.0,218.0,12,4.36
100.0,225.0,11,2.25
100.0,400.0,14,4.0
100.0,437.0,14,4.37
100.0,440.0,14,4.4
100.0,437.0,14,4.37
28.0,87.0,9,3.107142857142857
100.0,468.0,14,4.68
100.0,383.0,14,3.83
100.0,230.0,11,2.3
300.0,1260.0,14,4.2
114.0,245.0,9,2.1491228070175437
100.0,400.0,14,4.0
100.0,437.0,14,4.37
100.0,430.0,14,4.3
25.0,122.0,12,4.88
50.0,75.0,8,1.5
100.0,168.0,7,1.68
113.0,375.0,12,3.3185840707964602
100.0,142.0,9,1.42
100.0,419.0,14,4.19
50.0,170.0,9,3.4
115.0,200.0,9,1.7391304347826086
100.0,400.0,14,4.0
100.0,231.0,11,2.31
50.0,122.0,11,2.44
100.0,380.0,14,3.8
300.0,1850.0,14,6.166666666666667
100.0,438.0,14,4.38
100.0,437.0,14,4.37
100.0,438.0,14,4.38
150.0,427.0,12,2.8466666666666667
100.0,218.0,9,2.18
454.0,1866.0,14,4.110132158590308
100.0,437.0,14,4.37
100.0,394.0,14,3.94
50.0,119.0,11,2.38
100.0,437.0,14,4.37
100.0,438.0,14,4.38
100.0,106.0,7,1.06
100.0,130.0,7,1.3
100.0,400.0,14,4.0
100.0,191.0,8,1.91
110.0,300.0,11,2.727272727272727
50.0,178.0,12,3.56
100.0,525.0,14,5.25
25.0,93.0,8,3.72
100.0,219.0,9,2.19
100.0,255.0,11,2.55
115.0,180.0,8,1.565217391304348
250.0,440.0,11,1.76
100.0,437.0,14,4.37
40.0,87.0,12,2.175
120.0,525.0,14,4.375
200.0,722.0,12,3.61
100.0,437.0,14,4.37
100.0,435.0,14,4.35
100.0,437.0,14,4.37
100.0,246.0,11,2.46
118.0,194.0,9,1.6440677966101696
113.0,495.0,14,4.380530973451328
100.0,339.0,12,3.39
100.0,400.0,14,4.0
100.0,437.0,14,4.37
113.0,330.0,12,2.920353982300885
100.0,437.0,14,4.37
100.0,437.0,14,4.37
100.0,328.0,12,3.28
100.0,245.0,11,2.45
100.0,246.0,11,2.46
100.0,459.0,14,4.59
100.0,400.0,14,4.0
100.0,400.0,14,4.0
100.0,437.0,14,4.37
100.0,328.0,12,3.28
100.0,438.0,14,4.38
100.0,437.0,14,4.37
100.0,215.0,9,2.15
100.0,218.0,9,2.18
50.0,80.0,9,1.6
115.0,400.0,14,3.4782608695652173
100.0,437.0,14,4.37
100.0,437.0,14,4.37
115.0,420.0,14,3.652173913043478
100.0,437.0,14,4.37
100.0,252.0,11,2.52
100.0,400.0,14,4.0
100.0,437.0,14,4.37
100.0,437.0,14,4.37
100.0,275.0,9,2.75
50.0,191.0,8,3.82
100.0,262.0,11,2.62
112.0,385.0,12,3.4375
50.0,175.0,9,3.5
113.0,240.0,7,2.1238938053097347
100.0,400.0,14,4.0
115.0,434.0,14,3.773913043478261
57.0,160.0,9,2.807017543859649
100.0,438.0,14,4.38
100.0,246.0,11,2.46
100.0,274.0,12,2.74
100.0,437.0,14,4.37
100.0,218.0,11,2.18
100.0,230.0,8,2.3
100.0,262.0,11,2.62
100.0,220.0,9,2.2
100.0,182.0,8,1.82
50.0,104.0,9,2.08
100.0,437.0,14,4.37
100.0,181.0,8,1.81
113.0,280.0,8,2.47787610619469
100.0,437.0,14,4.37
115.0,399.0,14,3.4695652173913043
100.0,328.0,12,3.28
100.0,210.0,9,2.1
100.0,437.0,14,4.37
100.0,382.0,14,3.82
50.0,98.0,8,1.96
100.0,437.0,14,4.37
100.0,400.0,14,4.0
100.0,382.0,11,3.82
115.0,420.0,14,3.652173913043478
100.0,255.0,11,2.55
100.0,400.0,14,4.0
40.0,85.0,8,2.125
100.0,399.0,14,3.99
100.0,416.0,14,4.16
50.0,150.0,11,3.0
100.0,400.0,14,4.0
100.0,486.0,14,4.86
115.0,210.0,8,1.826086956521739
100.0,306.0,12,3.06
100.0,145.0,8,1.45
100.0,400.0,14,4.0
100.0,400.0,14,4.0
50.0,131.0,11,2.62
100.0,76.0,7,0.76
100.0,436.0,14,4.36
57.0,200.0,11,3.508771929824561
100.0,328.0,12,3.28
113.0,400.0,14,3.5398230088495577
100.0,420.0,14,4.2
100.0,436.0,14,4.36
100.0,420.0,14,4.2
40.0,76.0,7,1.9
100.0,437.0,14,4.37
100.0,380.0,14,3.8
100.0,437.0,14,4.37
100.0,437.0,14,4.37
115.0,413.0,14,3.591304347826087
100.0,459.0,14,4.59
100.0,437.0,14,4.37
100.0,437.0,14,4.37
100.0,440.0,14,4.4
200.0,315.0,7,1.575
100.0,436.0,14,4.36
100.0,312.0,12,3.12
100.0,364.0,14,3.64
100.0,219.0,11,2.19
50.0,191.0,11,3.82
150.0,600.0,14,4.0
100.0,328.0,12,3.28
100.0,400.0,14,4.0
100.0,218.0,9,2.18
250.0,580.0,11,2.32
100.0,328.0,12,3.28
100.0,232.0,11,2.32
100.0,240.0,9,2.4
100.0,106.0,7,1.06
100.0,246.0,11,2.46
100.0,232.0,11,2.32
100.0,437.0,14,4.37
50.0,122.0,9,2.44
100.0,274.0,12,2.74
100.0,437.0,14,4.37
150.0,320.0,12,2.1333333333333333
100.0,383.0,14,3.83
115.0,250.0,12,2.1739130434782608
50.0,218.0,12,4.36
115.0,427.0,14,3.7130434782608694
100.0,246.0,9,2.46
100.0,246.0,11,2.46
100.0,437.0,14,4.37
100.0,437.0,14,4.37
100.0,208.0,8,2.08
100.0,415.0,14,4.15
100.0,383.0,12,3.83
100.0,182.0,8,1.82
454.0,1425.0,12,3.1387665198237884
100.0,437.0,14,4.37
100.0,231.0,11,2.31
100.0,399.0,14,3.99
100.0,400.0,14,4.0
115.0,250.0,11,2.1739130434782608
